uf;cidade;itens;processos;elegiveis_modelagem;sucesso_qtd;insucesso_qtd;deserto_qtd;fracassado_qtd;resultado_final_sucesso_qtd;baixa_comp_qtd;insucesso_ampliado_qtd;propostas_media;propostas_mediana;valor_cotado_medio;valor_cotado_mediano;valor_homologado_medio;valor_homologado_mediano;desconto_pct_medio;desconto_pct_mediano;mediana_ref_preco;desvio_cotado_ref_mediano_pct;me_epp_qtd;regional_qtd;local_qtd;taxa_insucesso_pct;taxa_sucesso_pct;taxa_deserto_pct;taxa_fracassado_pct;taxa_baixa_comp_pct;taxa_insucesso_ampliado_pct;pct_me_epp;pct_regional;pct_local
SP;CRISTAIS PAULISTA;1702;30;1586;1360;226;64;162;0;451;548;5.493537015276146;4.0;1000.9963970622796;12.46;936.6321827205883;9.5445;30.563658;24.538366;17.81;-29.365525245666504;772;0;0;14.24968474148802;85.75031525851198;4.03530895334174;10.21437578814628;26.498237367802584;32.19741480611046;45.35840188014101;0.0;0.0
PR;SANTO ANTÔNIO DA PLATINA;2397;106;2390;2165;225;129;96;0;439;619;6.230287859824781;5.0;877.6932084272007;33.93;679.3109190300231;19.65;33.57499;33.22815;17.81;87.0297622680664;1856;21;94;9.414225941422593;90.5857740585774;5.397489539748954;4.01673640167364;18.314559866499792;25.823946599916564;77.43012098456404;0.8760951188986232;3.9215686274509802
MS;JATEÍ;1451;39;1374;1150;224;22;202;0;441;471;4.833218470020675;5.0;2620.93673459683;27.95;3194.2555566956526;15.0;44.919228;44.796753;17.81;79.20606231689453;825;52;2;16.302765647743815;83.69723435225619;1.6011644832605532;14.701601164483261;30.392832529290143;32.46037215713301;56.85733976567884;3.5837353549276365;0.13783597518952445
MG;BELO HORIZONTE;254;24;242;21;221;149;72;0;94;244;0.5669291338582677;0.0;42291.62681102363;4.945;2533.344442857143;8.0;5.152974;0.0;17.81;-70.80291748046875;0;0;0;91.32231404958677;8.677685950413224;61.57024793388429;29.75206611570248;37.00787401574803;96.06299212598425;0.0;0.0;0.0
SP;PIRASSUNUNGA;1440;118;1421;1202;219;64;155;15;176;368;6.090972222222222;5.0;7530.961943888889;31.445;5858.430717775906;21.0;26.744776;24.825352;17.81;66.01179122924805;583;0;0;15.411681914144967;84.58831808585504;4.50387051372273;10.907811400422238;12.222222222222221;25.555555555555554;40.486111111111114;0.0;0.0
SP;IGARAPAVA;886;34;886;669;217;19;198;42;230;324;5.642212189616253;5.0;4705.206591422122;7.9399999999999995;5932.875972089314;6.45;27.306911;23.931623;17.81;-9.459997177124023;619;0;0;24.492099322799096;75.5079006772009;2.144469525959368;22.34762979683973;25.95936794582393;36.56884875846501;69.8645598194131;0.0;0.0
MG;ANDRELÂNDIA;2169;45;2167;1950;217;76;141;0;441;549;5.434301521438451;4.0;991.705753803596;35.0;838.6804393846154;20.5;30.733946;29.795918;17.81;102.9758529663086;1824;0;0;10.013844023996308;89.98615597600369;3.507152745731426;6.506691278264882;20.33195020746888;25.311203319502074;84.09405255878285;0.0;0.0
SP;SALTO GRANDE;1508;19;1470;1254;216;17;199;0;86;262;8.452254641909814;7.0;445.87950729442974;10.0967;389.01925887924233;5.6;37.976017;40.118004;17.81;-16.451431274414062;747;0;0;14.69387755102041;85.3061224489796;1.1564625850340136;13.537414965986393;5.702917771883289;17.374005305039788;49.53580901856764;0.0;0.0
PR;ANTÔNIO OLINTO;1953;74;1953;1737;216;170;46;0;477;656;5.6431131592421915;4.0;2594.6971462365595;14.5;1989.5231637881404;9.26;28.329557;22.833286;17.81;-16.900617599487305;1781;0;0;11.059907834101383;88.94009216589862;8.704557091653866;2.355350742447517;24.42396313364055;33.589349718381975;91.19303635432668;0.0;0.0
PR;IBEMA;3370;37;3297;3082;215;28;187;0;1658;1738;3.6735905044510386;2.0;1068.8492394658754;80.0;695.5355263789747;70.5;28.310564;25.088196;17.81;349.18585205078125;639;0;0;6.521079769487413;93.47892023051259;0.8492569002123143;5.671822869275099;49.19881305637982;51.57270029673591;18.961424332344215;0.0;0.0
PR;SÃO PEDRO DO PARANÁ;2256;31;2256;2045;211;116;95;0;988;1142;3.7291666666666665;3.0;2598.533630319149;11.8;2253.801999022005;9.2;17.141804;9.202454;17.81;-12.240314483642578;2240;250;732;9.352836879432624;90.64716312056737;5.141843971631205;4.210992907801418;43.794326241134755;50.62056737588653;99.29078014184397;11.081560283687942;32.4468085106383
PR;LUIZIANA;1726;42;1417;1207;210;59;151;0;289;461;4.574739281575898;4.0;2036.6563267670915;24.035;1811.5567639602318;15.0;29.422665;23.076923;17.81;37.67546272277832;1276;207;602;14.820042342978123;85.17995765702187;4.163726182074806;10.656316160903318;16.743916570104286;26.70915411355736;73.928157589803;11.993047508690614;34.87833140208575
PR;QUARTO CENTENÁRIO;1278;59;1242;1033;209;70;139;0;438;521;4.492957746478873;4.0;5242.9098122065725;17.335;4321.076227395934;12.95;21.073225;14.849337;17.81;0.0;1236;0;0;16.82769726247987;83.17230273752013;5.636070853462158;11.191626409017713;34.27230046948357;40.76682316118936;96.71361502347418;0.0;0.0
MT;CAMPO NOVO DO PARECIS;2466;61;2115;1907;208;57;151;0;365;539;6.512165450121654;6.0;1798.4403811841037;41.239999999999995;1938.767445516518;42.9;28.341429;27.272728;17.81;129.59011840820312;375;0;0;9.83451536643026;90.16548463356973;2.6950354609929077;7.139479905437353;14.801297648012977;21.857258718572588;15.206812652068127;0.0;0.0
MT;MATUPÁ;2120;47;2120;1912;208;62;146;0;557;674;5.15188679245283;4.0;6219.109019009435;30.0;6032.938535198745;22.424999999999997;24.662249;21.623047;17.81;68.44469451904297;556;0;0;9.811320754716983;90.18867924528303;2.9245283018867925;6.886792452830188;26.27358490566038;31.79245283018868;26.22641509433962;0.0;0.0
MT;IPIRANGA DO NORTE;1463;33;1463;1256;207;74;133;0;388;479;4.7293233082706765;3.0;1404.2574982911824;67.77;1015.4463053343949;48.91;29.224554;24.934513;17.81;280.68499755859375;18;0;0;14.149008885850991;85.85099111414901;5.0580997949419;9.090909090909092;26.520847573479152;32.74094326725906;1.2303485987696514;0.0;0.0
BA;RIACHÃO DAS NEVES;1531;30;1079;873;206;0;206;0;117;247;6.350751143043762;6.0;3218.22038536904;8.12;4249.141580183276;16.415;10.403319;1.5280771;17.81;-43.009544372558594;119;0;0;19.091751621872106;80.9082483781279;0.0;19.091751621872106;7.642064010450686;16.133246244284784;7.7726975832789025;0.0;0.0
MT;PEIXOTO DE AZEVEDO;1804;29;1582;1377;205;126;79;0;508;645;4.855875831485587;4.0;5731.935672062084;10.56;1053.089033405955;6.32;26.262447;21.89781;17.81;-30.51656436920166;338;231;0;12.9582806573957;87.0417193426043;7.964601769911504;4.993678887484197;28.159645232815965;35.75388026607539;18.736141906873613;12.804878048780488;0.0
RN;MOSSORÓ;334;8;334;130;204;65;139;0;183;268;1.7245508982035929;2.0;11323.565763772454;44.265;27342.747403846155;111.16;8.445246;1.894766;17.81;164.4020233154297;0;0;0;61.07784431137725;38.92215568862276;19.46107784431138;41.61676646706587;54.79041916167665;80.23952095808383;0.0;0.0;0.0
SP;CAJATI;2101;125;2053;1849;204;92;112;1;308;458;7.49738219895288;5.0;14831.020577915278;20.0;13486.170745400434;12.73;32.975395;29.317753;17.81;40.37057876586914;699;94;0;9.936678032148077;90.06332196785193;4.481246955674623;5.455431076473453;14.659685863874344;21.79914326511185;33.26987148976678;4.47405997144217;0.0
PR;PÉROLA D'OESTE;1280;9;1070;867;203;180;23;0;245;429;5.24765625;3.0;65.65275265625;13.7;55.98926216839677;10.03;30.178621;29.411764;17.81;-11.510387420654297;778;452;326;18.97196261682243;81.02803738317756;16.822429906542055;2.149532710280374;19.140625;33.515625;60.78125;35.3125;25.46875
PR;GUAPIRAMA;1376;57;1289;1086;203;135;68;0;649;810;3.3364825581395348;2.0;3057.982561773256;35.12;2347.3281810313074;21.1;18.960072;6.70191;17.81;99.7192611694336;827;162;0;15.748642358417378;84.25135764158263;10.473235065942593;5.275407292474787;47.1656976744186;58.866279069767444;60.10174418604651;11.773255813953488;0.0
PR;BITURUNA;3216;49;3215;3012;203;19;184;0;623;669;5.26181592039801;4.0;5079.918798476368;18.55665;4367.245803486056;14.3185;21.519245;14.288275;17.81;3.9865243434906006;2028;1331;253;6.314152410575427;93.68584758942458;0.5909797822706065;5.723172628304821;19.371890547263682;20.80223880597015;63.059701492537314;41.386815920398014;7.8669154228855716
MT;GUARANTÃ DO NORTE;1791;39;1620;1418;202;97;105;0;288;455;5.603015075376884;5.0;4019.3766778336126;58.3;3678.6052344851905;33.71;31.181505;26.043825;17.81;232.95901489257812;1637;0;0;12.469135802469136;87.53086419753086;5.987654320987654;6.481481481481481;16.08040201005025;25.404801786711335;91.40145170295924;0.0;0.0
MS;IGUATEMI;2299;57;2229;2027;202;132;70;6;1323;1475;2.7111787733797303;2.0;953.1049847759895;35.0;785.815528423134;34.5;12.127453;3.926483;17.81;96.51880645751953;1786;1507;254;9.062359802602064;90.93764019739794;5.921938088829071;3.140421713772992;57.54675946063506;64.15832970856894;77.68595041322314;65.55023923444976;11.04828186167899
SP;SUZANO;867;46;838;644;194;3;191;0;104;222;9.494809688581315;9.0;1300.7372895040369;23.37;636.0315577639751;27.86;25.706259;12.0;17.81;79.6743392944336;253;0;0;23.15035799522673;76.84964200477327;0.35799522673031026;22.79236276849642;11.995386389850058;25.60553633217993;29.18108419838524;0.0;0.0
PR;PALMEIRA;1446;88;1437;1244;193;105;88;0;247;383;6.740663900414938;5.0;4539.514259128631;24.695;3543.477442202572;15.559999999999999;31.020319;29.5053;17.81;39.303762435913086;197;1;0;13.430758524704245;86.56924147529575;7.306889352818372;6.1238691718858735;17.081604426002766;26.486860304287692;13.623789764868603;0.06915629322268327;0.0
MG;SENADOR FIRMINO;2085;47;2037;1844;193;36;157;0;380;493;5.1285371702637885;4.0;1457.45662470024;21.75;1027.2702123101953;13.495000000000001;28.376188;28.754322;17.81;27.063447952270508;1545;138;0;9.474717722140403;90.5252822778596;1.7673048600883652;7.7074128620520375;18.225419664268586;23.645083932853716;74.10071942446042;6.618705035971223;0.0
MG;POUSO ALTO;567;33;423;231;192;38;154;8;179;248;2.3932980599647267;2.0;5067.905273368607;65.0;435.63998430493274;58.79;14.776776;3.3333333;17.81;349.18585205078125;183;0;12;45.39007092198582;54.60992907801418;8.983451536643026;36.40661938534279;31.569664902998234;43.738977072310405;32.27513227513227;0.0;2.1164021164021163
SP;TAQUARAL;1379;44;1374;1182;192;19;173;0;207;335;6.262509064539522;4.0;1017.3260212472807;19.92;443.84138934911243;8.922;42.376564;41.81818;17.81;39.80909729003906;0;0;0;13.973799126637553;86.02620087336244;1.3828238719068413;12.590975254730713;15.010877447425672;24.2929659173314;0.0;0.0;0.0
PR;PORTO AMAZONAS;1478;42;1476;1286;190;75;115;0;368;456;6.034506089309878;4.0;2123.8666708389715;15.78;1489.6659375583204;9.375;39.09736;41.077354;17.81;-1.768669307231903;1441;0;0;12.872628726287264;87.12737127371274;5.08130081300813;7.791327913279132;24.89851150202977;30.85250338294993;97.49661705006766;0.0;0.0
RS;PALMEIRA DAS MISSÕES;990;45;986;798;188;123;65;0;280;410;4.101010101010101;3.0;7950.896987474747;27.35;8173.528446115289;25.45;26.925095;21.64049;17.81;53.565412521362305;309;0;0;19.066937119675455;80.93306288032454;12.474645030425965;6.592292089249494;28.28282828282828;41.41414141414141;31.212121212121215;0.0;0.0
SP;SÃO SEBASTIÃO;3331;68;2416;2229;187;44;143;0;635;712;7.19993995797058;3.0;2516.679551305914;43.5633;2886.7420642636002;59.99;15.7595;10.001038;17.81;141.43739318847656;1299;0;0;7.740066225165563;92.25993377483444;1.8211920529801324;5.91887417218543;19.063344341038725;21.374962473731614;38.99729810867607;0.0;0.0
MG;JAPONVAR;1200;16;1200;1014;186;9;177;0;469;526;3.3475;3.0;10.879961;0.0;88.75239644970414;20.75;18.641293;20.201326;17.81;-100.0;1190;862;0;15.5;84.5;0.75;14.75;39.08333333333333;43.833333333333336;99.16666666666667;71.83333333333334;0.0
PR;PARANAVAÍ;1384;40;1384;1198;186;106;80;0;449;567;4.361994219653179;3.0;394.31621965317913;19.71;351.7141094323873;12.49;29.436026;26.899727;17.81;10.47164535522461;1212;0;0;13.439306358381502;86.5606936416185;7.658959537572255;5.780346820809249;32.44219653179191;40.96820809248555;87.57225433526011;0.0;0.0
RS;SEDE NOVA;1103;27;1103;920;183;123;60;0;345;475;4.242067089755213;3.0;369.02502266545787;18.33;247.36199619565218;13.0;25.745327;17.870502;17.81;4.60415506362915;26;0;0;16.59111514052584;83.40888485947417;11.15140525838622;5.439709882139619;31.278331822302814;43.064369900271984;2.357207615593835;0.0;0.0
RS;DOM PEDRO DE ALCÂNTARA;1101;31;1098;917;181;71;110;0;519;619;3.485921889191644;2.0;4827.986920980926;21.76;4483.284275463468;14.8;20.203312;13.898087;17.81;41.17647171020508;36;8;5;16.484517304189435;83.51548269581056;6.4663023679417115;10.018214936247723;47.13896457765668;56.22161671207992;3.2697547683923704;0.7266121707538601;0.4541326067211626
PR;GODOY MOREIRA;1292;57;1269;1088;181;60;121;0;423;494;6.246130030959752;3.0;2400.602732198143;28.049999999999997;1624.7071204044119;14.3;41.83545;42.74486;17.81;59.65749549865723;1242;544;0;14.263199369582349;85.73680063041765;4.7281323877068555;9.535066981875492;32.73993808049536;38.23529411764706;96.13003095975232;42.10526315789473;0.0
SP;BROTAS;1405;112;1371;1191;180;77;103;0;219;337;8.55373665480427;6.0;3509.869103202847;25.96;2578.19322883487;12.99;38.783733;40.040485;17.81;45.98540115356445;656;0;0;13.129102844638949;86.87089715536105;5.616338439095551;7.512764405543399;15.587188612099645;23.98576512455516;46.69039145907473;0.0;0.0
PR;BARRA DO JACARÉ;1651;37;1643;1463;180;21;159;0;520;547;4.530587522713507;4.0;2156.698439127801;41.93;577.8875598086124;30.0;23.900206;16.4437;17.81;129.87086486816406;1230;0;0;10.955569080949482;89.04443091905053;1.278149726110773;9.67741935483871;31.496062992125985;33.13143549364022;74.50030284675954;0.0;0.0
BA;SALVADOR;287;55;273;94;179;62;117;0;125;198;3.6445993031358883;1.0;37976.183379790935;32.0;71257.61041894737;39.85;25.97567;13.908766;17.81;96.51880645751953;12;0;0;65.56776556776556;34.43223443223443;22.71062271062271;42.857142857142854;43.55400696864111;68.98954703832753;4.181184668989547;0.0;0.0
PR;UBIRATÃ;995;11;555;376;179;46;133;0;505;580;2.569849246231156;2.0;10358.559537788944;15.0;20584.528285974025;15.0;16.57547;4.3333335;17.81;-15.777652740478516;980;0;3;32.25225225225225;67.74774774774774;8.288288288288289;23.963963963963963;50.753768844221106;58.291457286432156;98.49246231155779;0.0;0.3015075376884422
PR;GUAÍRA;1944;106;1846;1669;177;55;122;0;454;599;5.772633744855967;4.0;9811.669273148149;62.5;8851.075430497685;46.95;21.662643;16.775436;17.81;250.92645263671875;1241;0;0;9.588299024918744;90.41170097508126;2.9794149512459374;6.608884073672806;23.353909465020575;30.81275720164609;63.83744855967078;0.0;0.0
SP;SÃO CARLOS;485;33;483;307;176;14;162;0;218;237;3.971134020618557;3.0;9713.489025154639;66.2666;11398.009728664496;77.81;15.748823;3.4660974;17.81;268.0516662597656;12;10;11;36.43892339544513;63.56107660455487;2.898550724637681;33.54037267080746;44.948453608247426;48.865979381443296;2.4742268041237114;2.0618556701030926;2.268041237113402
MG;DIVISA NOVA;812;23;772;596;176;31;145;0;319;408;4.275862068965517;3.0;2051.6715536945812;19.118299999999998;1479.0906494966443;11.465;33.121815;32.098648;17.81;34.70812797546387;639;0;0;22.797927461139896;77.2020725388601;4.015544041450777;18.78238341968912;39.285714285714285;50.24630541871922;78.69458128078819;0.0;0.0
PR;DOUTOR CAMARGO;657;24;590;415;175;155;20;0;128;291;5.1445966514459665;4.0;6506.586590563165;50.0;6439.392731325302;91.2;35.457283;36.805603;17.81;192.3076934814453;569;213;0;29.66101694915254;70.33898305084746;26.27118644067797;3.389830508474576;19.48249619482496;44.29223744292237;86.60578386605783;32.42009132420091;0.0
MS;CARACOL;1856;61;1701;1527;174;20;154;0;293;393;5.898168103448276;5.0;2078.6078125;24.57;1788.714219122462;15.6;27.906073;26.229507;17.81;40.84256553649902;1423;0;0;10.229276895943562;89.77072310405644;1.1757789535567313;9.053497942386832;15.786637931034484;21.174568965517242;76.67025862068965;0.0;0.0
SP;BERNARDINO DE CAMPOS;1188;28;1188;1016;172;6;166;0;89;216;8.226430976430976;7.0;1090.1522445286196;12.05;937.7351493110235;9.3;27.032595;20.966084;17.81;12.633351802825928;21;0;0;14.47811447811448;85.52188552188552;0.5050505050505051;13.973063973063974;7.491582491582492;18.181818181818183;1.7676767676767675;0.0;0.0
PR;RESERVA;1725;90;1722;1550;172;93;79;0;495;599;6.455072463768116;5.0;7796.133640000001;33.22;5901.258774645162;24.905;24.686306;21.059883;17.81;98.20325469970703;509;0;0;9.988385598141695;90.01161440185831;5.400696864111499;4.5876887340301975;28.695652173913043;34.72463768115942;29.507246376811597;0.0;0.0
SC;IOMERÊ;663;49;650;479;171;168;3;0;239;407;2.4027149321266967;2.0;3667.500558069382;14.98;4172.5637191666665;15.344999999999999;3.9518142;1.6502382;17.81;-15.889949798583984;30;0;0;26.30769230769231;73.6923076923077;25.846153846153847;0.46153846153846156;36.048265460030166;61.38763197586727;4.524886877828054;0.0;0.0
SP;BASTOS;1486;66;1479;1308;171;50;121;1;360;457;7.041049798115747;5.0;13633.112317362045;26.825000000000003;8791.243889977046;15.53;32.98853;30.744377;17.81;54.257720947265625;1194;0;0;11.561866125760648;88.43813387423936;3.3806626098715347;8.181203515889115;24.226110363391655;30.75370121130552;80.34993270524899;0.0;0.0
SP;MAGDA;859;14;856;686;170;17;153;0;133;236;5.5227008149010475;5.0;3176.4180535506403;18.88;3377.9095903790085;9.34;36.515743;32.845352;17.81;22.908477783203125;0;0;0;19.859813084112147;80.14018691588785;1.9859813084112148;17.873831775700936;15.48311990686845;27.473806752037255;0.0;0.0;0.0
RS;TRÊS CACHOEIRAS;910;27;904;734;170;8;162;0;176;305;5.21978021978022;4.0;1479.2714979120879;9.53;679.197083106267;9.05;18.411957;12.152813;17.81;-39.02302169799805;733;0;0;18.805309734513273;81.19469026548673;0.8849557522123894;17.920353982300885;19.340659340659343;33.51648351648351;80.54945054945055;0.0;0.0
SP;ÁGUAS DA PRATA;1473;19;1473;1303;170;42;128;0;425;477;5.725729803122879;5.0;1305.130526544467;8.88;863.923287029931;5.53;24.257183;14.320988;17.81;-44.52554702758789;1399;0;0;11.541072640868975;88.45892735913102;2.8513238289205702;8.689748811948403;28.852681602172435;32.382892057026474;94.97623896809233;0.0;0.0
SP;CASA BRANCA;568;27;552;383;169;146;23;1;25;181;7.580985915492958;7.0;11414.369102112674;85.18;13123.212258224543;115.355;29.421913;48.34468;17.81;358.56260681152344;0;0;0;30.61594202898551;69.38405797101449;26.44927536231884;4.166666666666666;4.401408450704225;31.866197183098592;0.0;0.0;0.0
SP;CAPIVARI;1687;68;1626;1458;168;69;99;0;525;619;3.787788974510966;3.0;2761.2605864256075;42.6;1558.3904643490116;24.89;21.89932;19.931528;17.81;143.30882263183594;203;0;0;10.33210332103321;89.66789667896678;4.243542435424354;6.088560885608856;31.12033195020747;36.69235328986366;12.033195020746888;0.0;0.0
RS;CANGUÇU;1737;66;1737;1570;167;101;66;0;588;713;3.7167530224525045;3.0;1896.8497370754176;100.0;1617.8949591082803;76.14500000000001;26.437037;24.361465;17.81;344.4132385253906;81;3;0;9.614277489925158;90.38572251007484;5.814622913068509;3.7996545768566494;33.85146804835924;41.04778353483017;4.66321243523316;0.17271157167530224;0.0
PR;ENÉAS MARQUES;1262;33;1248;1082;166;35;131;0;241;342;6.35499207606973;5.0;3937.293067353407;13.965;3453.06626663586;9.3195;24.540575;24.377922;17.81;-17.86917495727539;668;618;0;13.301282051282051;86.69871794871796;2.8044871794871797;10.496794871794872;19.096671949286847;27.099841521394612;52.931854199683045;48.96988906497623;0.0
CE;ARACATI;1716;63;1569;1403;166;0;166;0;61;214;8.849067599067599;7.0;15324.466177156177;41.620000000000005;9899.164228795438;33.95;21.206303;10.526316;17.81;133.408203125;513;0;0;10.579987253027406;89.4200127469726;0.0;10.579987253027406;3.5547785547785544;12.470862470862471;29.895104895104897;0.0;0.0
